,actor_id
2200,56850458
2201,57081003
2202,57198612
2203,57200045
2204,57211524
2205,57212002
2206,57234914
2207,57391580
2208,57435789
2209,57463719
2210,57539816
2211,57645186
2212,57647637
2213,57990685
2214,57997763
2215,58046863
2216,58094558
2217,58127841
2218,58287331
2219,58394696
2220,58477289
2221,58633848
2222,58670661
2223,58734500
2224,58747157
2225,58790826
2226,58833107
2227,58983587
2228,59119750
2229,59237288
2230,59244208
2231,59301069
2232,59447410
2233,59518230
2234,59551315
2235,59623490
2236,59651110
2237,59682018
2238,59821987
2239,59822059
2240,59893120
2241,59917825
2242,60002907
2243,60014357
2244,60029989
2245,60063538
2246,60192090
2247,60252716
2248,60315450
2249,60379333
2250,60409840
2251,60717743
2252,60741237
2253,60943159
2254,61076533
2255,61203226
2256,61245342
2257,61259627
2258,61282776
2259,61330599
2260,61473198
2261,61667328
2262,61676078
2263,61806773
2264,61934744
2265,62114780
2266,62126254
2267,62264689
2268,62386423
2269,62520989
2270,62543621
2271,62575351
2272,62652060
2273,62694369
2274,62695641
2275,62702977
2276,62704567
2277,62982571
2278,63007666
2279,63125349
2280,63228361
2281,63432932
2282,63675417
2283,64039323
2284,64042475
2285,64065190
2286,64194049
2287,64450378
2288,64499477
2289,64569824
2290,64654203
2291,64661561
2292,64664025
2293,64849422
2294,65005307
2295,65039481
2296,65132551
2297,65190431
2298,65336966
2299,65603201
2300,65711227
2301,65761570
2302,65762745
2303,65780815
2304,65968691
2305,65999885
2306,66026798
2307,66055060
2308,66111494
2309,66122279
2310,66214960
2311,66310040
2312,66360871
2313,66389316
2314,66509246
2315,66561890
2316,66576896
2317,66652282
2318,66701689
2319,66776129
2320,66930949
2321,67057091
2322,67086238
2323,67122572
2324,67128169
2325,67129743
2326,67169551
2327,67270715
2328,67278094
2329,67319631
2330,67387053
2331,67453298
2332,67630903
2333,67691962
2334,67837651
2335,68087699
2336,68240067
2337,68240399
2338,68254272
2339,68362169
2340,68376758
2341,68396823
2342,68556134
2343,68560244
2344,68607686
2345,68734219
2346,68746461
2347,68840520
2348,69014292
2349,69032281
2350,69189149
2351,69195262
2352,69221034
2353,69241399
2354,69344273
2355,69431456
2356,69483382
2357,69527565
2358,69576004
2359,69588470
2360,69725676
2361,69774846
2362,69813558
2363,69901365
2364,69922333
2365,69970419
2366,69976260
2367,70128817
2368,70179303
2369,70248918
2370,70377537
2371,70449885
2372,70489351
2373,70562142
2374,70571253
2375,70634925
2376,70717303
2377,70899104
2378,70899516
2379,70911038
2380,70930322
2381,71091489
2382,71364336
2383,71379294
2384,71455141
2385,71753653
2386,71900764
2387,71923153
2388,71938210
2389,71960554
2390,71979717
2391,72028011
2392,72091386
2393,72180622
2394,72232928
2395,72254037
2396,72375798
2397,72392272
2398,72393213
2399,72393866
2400,72437264
2401,72728567
2402,72732935
2403,72764339
2404,72768744
2405,72784348
2406,72804543
2407,72858053
2408,72890320
2409,73069040
2410,73299758
2411,73354907
2412,73461316
2413,73523034
2414,73562167
2415,73610968
2416,73648238
2417,73658284
2418,73691586
2419,73771796
2420,74105241
2421,74206951
2422,74291762
2423,74306126
2424,74347264
2425,74422101
2426,74791118
2427,74874782
2428,74970928
2429,74987418
2430,75045203
2431,75147517
2432,75380525
2433,75420442
2434,75433959
2435,75508020
2436,75671152
2437,75754324
2438,75806143
2439,75840458
2440,75859426
2441,75863576
2442,76006232
2443,76007337
2444,76465278
2445,76519771
2446,76607510
2447,76956612
2448,77013538
2449,77019920
2450,77034370
2451,77076418
2452,77238610
2453,77295879
2454,77337829
2455,77390361
2456,77399080
2457,77450695
2458,77515518
2459,77556824
2460,77638332
2461,77640565
2462,77750453
2463,77841514
2464,78012616
2465,78060542
2466,78103370
2467,78111117
2468,78149749
2469,78214358
2470,78307768
2471,78342005
2472,78466014
2473,78468061
2474,78511726
2475,78589509
2476,78807980
2477,78816055
2478,78849981
2479,78867936
2480,78940872
2481,78949593
2482,79183421
2483,79231656
2484,79440533
2485,79485442
2486,79680111
2487,79752028
2488,79776344
2489,79800572
2490,79846533
2491,79866774
2492,79878795
2493,80242553
2494,80257650
2495,80277990
2496,80294896
2497,80377839
2498,80445176
2499,80541297
2500,80742231
2501,81328695
2502,81559221
2503,81782124
2504,82012629
2505,82331005
2506,82459713
2507,82530006
2508,82530182
2509,82717856
2510,82749224
2511,82799722
2512,83077651
2513,83136105
2514,83449598
2515,83570904
2516,83582261
2517,83643843
2518,83658952
2519,83668334
2520,83878460
2521,84025829
2522,84116207
2523,84334781
2524,84562993
2525,84721070
2526,84772085
2527,84793247
2528,84803567
2529,84807402
2530,84940857
2531,84948785
2532,85102652
2533,85299944
2534,85386116
2535,85528507
2536,85642160
2537,85645967
2538,85682690
2539,85977393
2540,86001342
2541,86190583
2542,86262790
2543,86325950
2544,86326399
2545,86356678
2546,86380613
2547,86412703
2548,86625824
2549,86777474
2550,86789950
2551,87031580
2552,87151047
2553,87313073
2554,87330832
2555,87355844
2556,87535580
2557,87681388
2558,87725959
2559,87761023
2560,87863794
2561,88080635
2562,88374601
2563,88427002
2564,88568393
2565,88995137
2566,89113298
2567,89374972
2568,89375125
2569,89386360
2570,89511597
2571,89670698
2572,89698728
2573,89798550
2574,89857999
2575,89971034
2576,90023154
2577,90178898
2578,90346049
2579,90644663
2580,91048398
2581,91464452
2582,91599106
2583,91892598
2584,91894594
2585,91895114
2586,91895446
2587,91898054
2588,91899178
2589,91902065
2590,91902261
2591,91943996
2592,92293815
2593,92328789
2594,93174284
2595,93394800
2596,93511422
2597,93581129
2598,93977217
2599,94144367
2600,94155176
2601,94869947
2602,80
2603,278
2604,1963
2605,2011
2606,2297
2607,2621
2608,3248
2609,3295
2610,3462
2611,3548
2612,3869
2613,4121
2614,4365
2615,4516
2616,4903
2617,4933
2618,6338
2619,7042
2620,7171
2621,7288
2622,8599
2623,9917
2624,10151
2625,11236
2626,11865
2627,12072
2628,12312
2629,13816
2630,14922
2631,16758
2632,18515
2633,19036
2634,19188
2635,24216
2636,26405
2637,27659
2638,28005
2639,28323
2640,28604
2641,29282
2642,29597
2643,31200
2644,31516
2645,31543
2646,33146
2647,34150
2648,36182
2649,37278
2650,37775
2651,38349
2652,42201
2653,43821
2654,46142
2655,47647
2656,48161
2657,50187
2658,52528
2659,53387
2660,54051
2661,56012
2662,56541
2663,56763
2664,56824
2665,57224
2666,63521
2667,64804
2668,65315
2669,65736
2670,66491
2671,66864
2672,67496
2673,68491
2674,71047
2675,72159
2676,72940
2677,73201
2678,73419
2679,73818
2680,75886
2681,81079
2682,81248
2683,82073
2684,84202
2685,85504
2686,87379
2687,87944
2688,89638
2689,89910
2690,91730
2691,92846
2692,93434
2693,95658
2694,96040
2695,96308
2696,96958
2697,99316
2698,100893
2699,102133
2700,103087
2701,104845
2702,107261
2703,107534
2704,108205
2705,108316
2706,109152
2707,109415
2708,109690
2709,109876
2710,112982
2711,114159
2712,120119
2713,120362
2714,123679
2715,123919
2716,128561
2717,129603
2718,131427
2719,134745
2720,138339
2721,139499
2722,140370
2723,142908
2724,143523
2725,143615
2726,144328
2727,144616
2728,146201
2729,146817
2730,148037
2731,153596
2732,154479
2733,157892
2734,158568
2735,161052
2736,161571
2737,164148
2738,164197
2739,173369
2740,176218
2741,179397
2742,180773
2743,180987
2744,184815
2745,186131
2746,188095
2747,190000
2748,190132
2749,190649
2750,193367
2751,194764
2752,199592
2753,200560
2754,201340
2755,205419
2756,208217
2757,209966
2758,213514
2759,213730
2760,213943
2761,214207
2762,219224
2763,220900
2764,221044
2765,222664
2766,225909
2767,229984
2768,234261
2769,235307
2770,235570
2771,237508
2772,244096
2773,244239
2774,245432
2775,246574
2776,249268
2777,250224
2778,251987
2779,264426
2780,265507
2781,265639
2782,266751
2783,271210
2784,271950
2785,275961
2786,278432
2787,280787
2788,282080
2789,282361
2790,283696
2791,289412
2792,290303
2793,292714
2794,292906
2795,293473
2796,303201
2797,313866
2798,314564
2799,316357
2800,316880
2801,316929
2802,321235
2803,323379
2804,326750
2805,330628
2806,336823
2807,339312
2808,339322
2809,340653
2810,349621
2811,349751
2812,350947
2813,351125
2814,351644
2815,354741
2816,357222
2817,357758
2818,360020
2819,361374
2820,362578
2821,363447
2822,364896
2823,372735
2824,374293
2825,379606
2826,379665
2827,380268
2828,383250
2829,387753
2830,388311
2831,388571
2832,395096
2833,397448
2834,397622
2835,399020
2836,399535
2837,400257
2838,402248
2839,407542
2840,408765
2841,409615
2842,410028
2843,417751
2844,426049
2845,429209
2846,429763
2847,432385
2848,432915
2849,438664
2850,441914
2851,442180
2852,444265
2853,445320
2854,448274
2855,453603
2856,454682
2857,455281
2858,460937
2859,463376
2860,475144
2861,480590
2862,480884
2863,486540
2864,490004
2865,495429
2866,497214
2867,498917
2868,499966
2869,500424
2870,506183
2871,507615
2872,509265
2873,513398
2874,520258
2875,523590
2876,530024
2877,532022
2878,539268
2879,541438
2880,545779
2881,548304
2882,548849
2883,549407
2884,551323
2885,553697
2886,556932
2887,559221
2888,559288
2889,562238
2890,569754
2891,574013
2892,574350
2893,575353
2894,579004
2895,579974
2896,580421
2897,580672
2898,582946
2899,586179
2900,589034
2901,591737
2902,598327
2903,601423
2904,601473
2905,602886
2906,609230
2907,609465
2908,610090
2909,613956
2910,615952
2911,616428
2912,623453
2913,627123
2914,641278
2915,642656
2916,644092
2917,647318
2918,648372
2919,660812
2920,662003
2921,664258
2922,666005
2923,668244
2924,676637
2925,677393
2926,677833
2927,682784
2928,687996
2929,690559
2930,694745
2931,705123
2932,705951
2933,709500
2934,711864
2935,714455
2936,717901
2937,719641
2938,719722
2939,720787
2940,720821
2941,722550
2942,724848
2943,733282
2944,734200
2945,735314
2946,737821
2947,738724
2948,741229
2949,741836
2950,753917
2951,763385
2952,765740
2953,773875
2954,774791
2955,779321
2956,782139
2957,782704
2958,786704
2959,788572
2960,796529
2961,799353
2962,806360
2963,808713
2964,814471
2965,820551
2966,821270
2967,822522
2968,826111
2969,829678
2970,830084
2971,831718
2972,833231
2973,837180
2974,842470
2975,846565
2976,855034
2977,860276
2978,862245
2979,862472
2980,868844
2981,870673
2982,872310
2983,893749
2984,895728
2985,896423
2986,897294
2987,900690
2988,904248
2989,906600
2990,907430
2991,911566
2992,913445
2993,914968
2994,915763
2995,942359
2996,945577
2997,960340
2998,962791
2999,964298
3000,965809
3001,972014
3002,973709
3003,974411
3004,976291
3005,983494
3006,984374
3007,986307
3008,989826
3009,1000627
3010,1010430
3011,1014611
3012,1020496
3013,1021154
3014,1025173
3015,1035064
3016,1037931
3017,1050061
3018,1050156
3019,1053180
3020,1054456
3021,1054559
3022,1055913
3023,1085697
3024,1096616
3025,1098412
3026,1098415
3027,1101012
3028,1103398
3029,1103629
3030,1105672
3031,1123119
3032,1142958
3033,1149597
3034,1151289
3035,1154337
3036,1160355
3037,1171835
3038,1174866
3039,1183441
3040,1190097
3041,1190450
3042,1191797
3043,1192814
3044,1200159
3045,1203991
3046,1204802
3047,1205032
3048,1206691
3049,1207059
3050,1220710
3051,1221057
3052,1221263
3053,1222880
3054,1223213
3055,1230551
3056,1233838
3057,1233880
3058,1235097
3059,1238659
3060,1239415
3061,1239644
3062,1240066
3063,1246139
3064,1246157
3065,1247472
3066,1248668
3067,1270189
3068,1281234
3069,1282577
3070,1288616
3071,1293565
3072,1297598
3073,1299064
3074,1311555
3075,1312331
3076,1314156
3077,1317988
3078,1323708
3079,1329674
3080,1330683
3081,1331115
3082,1331856
3083,1334620
3084,1335687
3085,1340565
3086,1352132
3087,1355668
3088,1358764
3089,1370580
3090,1371996
3091,1373887
3092,1374172
3093,1378165
3094,1386266
3095,1387653
3096,1400464
3097,1406456
3098,1408859
3099,1410613
3100,1412254
3101,1417849
3102,1424596
3103,1425259
3104,1427840
3105,1431969
3106,1435395
3107,1439229
3108,1443603
3109,1443719
3110,1445107
3111,1445368
3112,1447303
3113,1450004
3114,1467123
3115,1468240
3116,1468505
3117,1474303
3118,1479555
3119,1482859
3120,1484494
3121,1487073
3122,1490496
3123,1497730
3124,1500769
3125,1508364
3126,1523104
3127,1525333
3128,1525421
3129,1530033
3130,1530283
3131,1532934
3132,1538165
3133,1540469
3134,1569635
3135,1571408
3136,1573213
3137,1581419
3138,1588319
3139,1616909
3140,1618116
3141,1623689
3142,1646931
3143,1672706
3144,1686124
3145,1688533
3146,1692624
3147,1694067
3148,1696019
3149,1697105
3150,1699996
3151,1700823
3152,1701473
3153,1710179
3154,1714243
3155,1719781
3156,1721820
3157,1728657
3158,1736354
3159,1746272
3160,1748388
3161,1757421
3162,1760218
3163,1761698
3164,1764393
3165,1779249
3166,1779792
3167,1786438
3168,1795573
3169,1798520
3170,1820049
3171,1821173
3172,1821746
3173,1826249
3174,1829294
3175,1830331
3176,1833023
3177,1835343
3178,1839101
3179,1842363
3180,1847577
3181,1857049
3182,1858430
3183,1867845
3184,1874151
3185,1884376
3186,1887398
3187,1896383
3188,1903556
3189,1903815
3190,1906689
3191,1908815
3192,1908898
3193,1912974
3194,1916073
3195,1918780
3196,1926390
3197,1926905
3198,1927188
3199,1928002
3200,1931590
3201,1931615
3202,1932563
3203,1937389
3204,1937956
3205,1940490
3206,1945449
3207,1959736
3208,1976777
3209,1980422
3210,1985317
3211,2010320
3212,2011575
3213,2018407
3214,2036909
3215,2051563
3216,2060446
3217,2065803
3218,2090772
3219,2093023
3220,2099293
3221,2104453
3222,2114189
3223,2124984
3224,2126764
3225,2133137
3226,2133361
3227,2137763
3228,2151186
3229,2153367
3230,2158863
3231,2168535
3232,2181522
3233,2182308
3234,2184114
3235,2188973
3236,2190658
3237,2212006
3238,2215778
3239,2256941
3240,2280544
3241,2303039
3242,2307986
3243,2315673
3244,2333931
3245,2341877
3246,2368736
3247,2386768
3248,2388823
3249,2438855
3250,2453524
3251,2478850
3252,2495321
3253,2507232
3254,2544323
3255,2564094
3256,2574275
3257,2574405
3258,2604887
3259,2606959
3260,2607934
3261,2608468
3262,2642209
3263,2647236
3264,2673520
3265,2674029
3266,2690773
3267,2692094
3268,2694663
3269,2711795
3270,2711945
3271,2737650
3272,2752495
3273,2758593
3274,2770146
3275,2775157
3276,2797601
3277,2803503
3278,2892853
3279,2893260
3280,2896623
3281,2941178
3282,2969204
3283,2974888
3284,2985843
3285,2996492
3286,3018448
3287,3043395
3288,3050060
3289,3051719
3290,3072861
3291,3076261
3292,3097194
3293,3106437
3294,3107146
3295,3107766
3296,3109556
3297,3112624
3298,3125299
3299,3125580
3300,3129331
3301,3151613
3302,3153638
3303,3154475
3304,3165079
3305,3172422
3306,3180302
3307,3190405
3308,3194333
3309,3196327
3310,3204033
3311,3216894
3312,3218617
3313,3222928
3314,3234209
3315,3236794
3316,3237651
3317,3248587
3318,3250809
3319,3250905
3320,3277373
3321,3277634
3322,3282513
3323,3286258
3324,3291265
3325,3347559
3326,3353054
3327,3374574
3328,3384919
3329,3387421
3330,3396686
3331,3411715
3332,3418513
3333,3442316
3334,3449314
3335,3459954
3336,3460448
3337,3487237
3338,3491627
3339,3493255
3340,3493830
3341,3505601
3342,3511344
3343,3524474
3344,3526167
3345,3526662
3346,3528218
3347,3534524
3348,3541131
3349,3582805
3350,3584791
3351,3586803
3352,3588778
3353,3594868
3354,3606240
3355,3609611
3356,3609989
3357,3626358
3358,3629020
3359,3665590
3360,3676859
3361,3684187
3362,3684614
3363,3694571
3364,3698184
3365,3698800
3366,3710192
3367,3715017
3368,3749546
3369,3772803
3370,3780986
3371,3801502
3372,3827298
3373,3836488
3374,3840695
3375,3842441
3376,3842800
3377,3853003
3378,3854374
3379,3854739
3380,3859360
3381,3889748
3382,3896475
3383,3897254
3384,3902892
3385,3909186
3386,3918999
3387,3930991
3388,3951775
3389,3955778
3390,3958832
3391,3969036
3392,3974844
3393,3980609
3394,3998162
3395,4003950
3396,4007949
3397,4015312
3398,4019831
3399,4025665
3400,4094732
3401,4097841
3402,4112568
3403,4134786
3404,4154057
3405,4155196
3406,4163034
3407,4164921
3408,4182659
3409,4193035
3410,4205004
3411,4218809
3412,4237254
3413,4242506
3414,4267448
3415,4270380
3416,4304764
3417,4305769
3418,4324516
3419,4352397
3420,4356471
3421,4398820
3422,4399718
3423,4423149
3424,4427629
3425,4431052
3426,4441820
3427,4448075
3428,4452464
3429,4460766
3430,4464295
3431,4487313
3432,4507192
3433,4508137
3434,4523502
3435,4534389
3436,4534621
3437,4551666
3438,4600967
3439,4616906
3440,4624480
3441,4629931
3442,4631538
3443,4660275
3444,4662360
3445,4671325
3446,4676023
3447,4685333
3448,4690923
3449,4704810
3450,4722725
3451,4723145
3452,4737252
3453,4740018
3454,4754931
3455,4759699
3456,4787431
3457,4800338
3458,4813045
3459,4832319
3460,4840096
3461,4855578
3462,4865550
3463,4873279
3464,4887830
3465,4905720
3466,4921183
3467,4932851
3468,4935152
3469,4945153
3470,4950503
3471,4955118
3472,4981219
3473,4986878
3474,4987914
3475,4994565
3476,5007456
3477,5008794
3478,5010047
3479,5033691
3480,5048814
3481,5058284
3482,5061034
3483,5064110
3484,5067123
3485,5080087
3486,5080674
3487,5092049
3488,5094756
3489,5098423
3490,5100735
3491,5102591
3492,5103210
3493,5129775
3494,5169960
3495,5194569
3496,5196019
3497,5200974
3498,5232798
3499,5253690
3500,5256730
3501,5268147
3502,5277878
3503,5281987
3504,5295965
3505,5306213
3506,5324818
3507,5351546
3508,5363448
3509,5368500
3510,5374181
3511,5375500
3512,5387972
3513,5390719
3514,5404303
3515,5412240
3516,5431237
3517,5436568
3518,5442383
3519,5455518
